artist,artist_uri,track,track_uri,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Junggigo Trio,spotify:artist:6frZUtjcYrrKvl8qmjUgjL,Quando Quando Quando,spotify:track:3IjVfgGbiyUpyKdJYbx3Dt,11,0.768,0.214,9,-9.57,1,0.0358,0.886,0.00039,0.11,0.173,113.016,audio_features,3IjVfgGbiyUpyKdJYbx3Dt,https://api.spotify.com/v1/tracks/3IjVfgGbiyUpyKdJYbx3Dt,https://api.spotify.com/v1/audio-analysis/3IjVfgGbiyUpyKdJYbx3Dt,293400,4
Junggigo Trio,spotify:artist:6frZUtjcYrrKvl8qmjUgjL,How Insensitive,spotify:track:6oNadqfKzaL1WODa9s6pMc,7,0.647,0.146,5,-16.343,1,0.0409,0.9,0.687,0.11,0.0391,104.262,audio_features,6oNadqfKzaL1WODa9s6pMc,https://api.spotify.com/v1/tracks/6oNadqfKzaL1WODa9s6pMc,https://api.spotify.com/v1/audio-analysis/6oNadqfKzaL1WODa9s6pMc,302454,4
Junggigo Trio,spotify:artist:6frZUtjcYrrKvl8qmjUgjL,Byebyebye,spotify:track:0h8F9aOY4bjFLmz3DoXc94,6,0.694,0.343,0,-9.017,0,0.0487,0.806,0.0338,0.107,0.393,156.796,audio_features,0h8F9aOY4bjFLmz3DoXc94,https://api.spotify.com/v1/tracks/0h8F9aOY4bjFLmz3DoXc94,https://api.spotify.com/v1/audio-analysis/0h8F9aOY4bjFLmz3DoXc94,344173,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,어떻게 말할까,spotify:track:5dd9sPChZ50tZ3Dz9siOaQ,43,0.614,0.525,0,-5.646,1,0.0228,0.733,0.0,0.102,0.351,94.003,audio_features,5dd9sPChZ50tZ3Dz9siOaQ,https://api.spotify.com/v1/tracks/5dd9sPChZ50tZ3Dz9siOaQ,https://api.spotify.com/v1/audio-analysis/5dd9sPChZ50tZ3Dz9siOaQ,263059,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Mystic World,spotify:track:2WV4Uw45aAFxv5oQMR0Dy2,42,0.559,0.408,1,-7.148,1,0.0276,0.54,3.99e-05,0.0955,0.268,125.832,audio_features,2WV4Uw45aAFxv5oQMR0Dy2,https://api.spotify.com/v1/tracks/2WV4Uw45aAFxv5oQMR0Dy2,https://api.spotify.com/v1/audio-analysis/2WV4Uw45aAFxv5oQMR0Dy2,270074,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Heartbeat,spotify:track:6xA0gjoJYfLDBpj5Y7sVCO,39,0.698,0.584,2,-5.989,1,0.0409,0.19,0.0,0.116,0.531,96.011,audio_features,6xA0gjoJYfLDBpj5Y7sVCO,https://api.spotify.com/v1/tracks/6xA0gjoJYfLDBpj5Y7sVCO,https://api.spotify.com/v1/audio-analysis/6xA0gjoJYfLDBpj5Y7sVCO,233000,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,STAY,spotify:track:28s0sDtZravRxZXuDz0ujo,39,0.216,0.312,11,-12.626,1,0.0333,0.772,0.00526,0.114,0.0983,92.484,audio_features,28s0sDtZravRxZXuDz0ujo,https://api.spotify.com/v1/tracks/28s0sDtZravRxZXuDz0ujo,https://api.spotify.com/v1/audio-analysis/28s0sDtZravRxZXuDz0ujo,251847,3
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Today,spotify:track:0M7kK6U1SfNyVmeHdLTRT0,36,0.546,0.421,4,-8.056,1,0.0258,0.257,8.37e-06,0.131,0.281,133.919,audio_features,0M7kK6U1SfNyVmeHdLTRT0,https://api.spotify.com/v1/tracks/0M7kK6U1SfNyVmeHdLTRT0,https://api.spotify.com/v1/audio-analysis/0M7kK6U1SfNyVmeHdLTRT0,232851,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Loser,spotify:track:4OnEIgr5pJHw8P1HGpKtLC,36,0.483,0.651,7,-5.074,1,0.0313,0.352,1.07e-06,0.111,0.352,79.009,audio_features,4OnEIgr5pJHw8P1HGpKtLC,https://api.spotify.com/v1/tracks/4OnEIgr5pJHw8P1HGpKtLC,https://api.spotify.com/v1/audio-analysis/4OnEIgr5pJHw8P1HGpKtLC,243853,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Rainbow - Acoustic Version,spotify:track:1u3zplajv1T76zXcV5KNnJ,35,0.463,0.442,8,-7.637,0,0.0283,0.738,0.0,0.0963,0.151,133.62,audio_features,1u3zplajv1T76zXcV5KNnJ,https://api.spotify.com/v1/tracks/1u3zplajv1T76zXcV5KNnJ,https://api.spotify.com/v1/audio-analysis/1u3zplajv1T76zXcV5KNnJ,192475,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Picnic,spotify:track:0GDuiVa6GMfFtwr9ldyo94,26,0.63,0.64,0,-7.649,0,0.0472,0.576,0.0,0.0994,0.61,82.029,audio_features,0GDuiVa6GMfFtwr9ldyo94,https://api.spotify.com/v1/tracks/0GDuiVa6GMfFtwr9ldyo94,https://api.spotify.com/v1/audio-analysis/0GDuiVa6GMfFtwr9ldyo94,192643,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Dream,spotify:track:0dmEAPKuehgDaVKVKlm0rd,26,0.666,0.521,2,-6.004,1,0.0269,0.774,0.0,0.514,0.413,112.026,audio_features,0dmEAPKuehgDaVKVKlm0rd,https://api.spotify.com/v1/tracks/0dmEAPKuehgDaVKVKlm0rd,https://api.spotify.com/v1/audio-analysis/0dmEAPKuehgDaVKVKlm0rd,255280,4
O.WHEN,spotify:artist:7f5OHScUwC0ZKZzma5mMxq,Heartbeat - Instrumental,spotify:track:5RS6Iemiwt5REOd5rZcqfD,26,0.716,0.516,2,-10.025,1,0.0341,0.0867,0.0522,0.119,0.223,95.999,audio_features,5RS6Iemiwt5REOd5rZcqfD,https://api.spotify.com/v1/tracks/5RS6Iemiwt5REOd5rZcqfD,https://api.spotify.com/v1/audio-analysis/5RS6Iemiwt5REOd5rZcqfD,233000,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,My Girl,spotify:track:2Ek8aDrDjPiUk4s6i0XLHQ,30,0.682,0.879,1,-1.746,1,0.0284,0.404,0.0,0.0764,0.965,135.955,audio_features,2Ek8aDrDjPiUk4s6i0XLHQ,https://api.spotify.com/v1/tracks/2Ek8aDrDjPiUk4s6i0XLHQ,https://api.spotify.com/v1/audio-analysis/2Ek8aDrDjPiUk4s6i0XLHQ,204215,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,Just for a moment,spotify:track:2O0aWAXwipIHqdOT2tJhCg,25,0.409,0.443,0,-5.773,1,0.0342,0.529,0.0,0.107,0.166,133.638,audio_features,2O0aWAXwipIHqdOT2tJhCg,https://api.spotify.com/v1/tracks/2O0aWAXwipIHqdOT2tJhCg,https://api.spotify.com/v1/audio-analysis/2O0aWAXwipIHqdOT2tJhCg,272880,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,Will You Date Me?,spotify:track:73bhiLdbCDCHfkE6nEAy3r,23,0.669,0.679,10,-4.446,1,0.0269,0.421,0.0,0.109,0.813,107.929,audio_features,73bhiLdbCDCHfkE6nEAy3r,https://api.spotify.com/v1/tracks/73bhiLdbCDCHfkE6nEAy3r,https://api.spotify.com/v1/audio-analysis/73bhiLdbCDCHfkE6nEAy3r,195067,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,To us who have to endure,spotify:track:7qfunn4rb6gGQsunvAy3Kh,19,0.461,0.562,3,-4.504,1,0.0323,0.383,0.0,0.143,0.166,128.208,audio_features,7qfunn4rb6gGQsunvAy3Kh,https://api.spotify.com/v1/tracks/7qfunn4rb6gGQsunvAy3Kh,https://api.spotify.com/v1/audio-analysis/7qfunn4rb6gGQsunvAy3Kh,249587,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,With all my heart,spotify:track:5zhOr1qGlSEHhv5XEuzi0j,19,0.483,0.246,2,-10.165,1,0.0356,0.883,0.0,0.307,0.494,153.498,audio_features,5zhOr1qGlSEHhv5XEuzi0j,https://api.spotify.com/v1/tracks/5zhOr1qGlSEHhv5XEuzi0j,https://api.spotify.com/v1/audio-analysis/5zhOr1qGlSEHhv5XEuzi0j,185387,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,So Romantic,spotify:track:3UJDzqaNkIaYM9i0iPaJyW,19,0.533,0.761,7,-4.831,0,0.0646,0.411,5.02e-06,0.318,0.754,180.159,audio_features,3UJDzqaNkIaYM9i0iPaJyW,https://api.spotify.com/v1/tracks/3UJDzqaNkIaYM9i0iPaJyW,https://api.spotify.com/v1/audio-analysis/3UJDzqaNkIaYM9i0iPaJyW,206413,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,Meteor Shower,spotify:track:0Nw6hEG3LICZWBTwxvLdcW,18,0.534,0.328,5,-7.073,1,0.03,0.815,0.0,0.1,0.363,121.588,audio_features,0Nw6hEG3LICZWBTwxvLdcW,https://api.spotify.com/v1/tracks/0Nw6hEG3LICZWBTwxvLdcW,https://api.spotify.com/v1/audio-analysis/0Nw6hEG3LICZWBTwxvLdcW,250387,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,늦잠,spotify:track:4JTDPr22EAatehPXrFiwtp,14,0.476,0.483,4,-7.46,1,0.0292,0.318,0.0,0.15,0.241,129.926,audio_features,4JTDPr22EAatehPXrFiwtp,https://api.spotify.com/v1/tracks/4JTDPr22EAatehPXrFiwtp,https://api.spotify.com/v1/audio-analysis/4JTDPr22EAatehPXrFiwtp,262236,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,하루도 그대를 사랑하지 않은 적이 없었다 (지옥에서 온 메탈보이),spotify:track:30BK2NQ77vg3devrhTjJQh,13,0.477,0.506,4,-4.656,1,0.0402,0.568,0.0,0.225,0.171,72.115,audio_features,30BK2NQ77vg3devrhTjJQh,https://api.spotify.com/v1/tracks/30BK2NQ77vg3devrhTjJQh,https://api.spotify.com/v1/audio-analysis/30BK2NQ77vg3devrhTjJQh,284675,4
KEN,spotify:artist:08fiOzXWHTizuWGyS1dWu6,One by One,spotify:track:19uBAVwtpWexH1imII72Su,12,0.517,0.726,7,-3.799,0,0.0534,0.591,0.0,0.0941,0.533,171.905,audio_features,19uBAVwtpWexH1imII72Su,https://api.spotify.com/v1/tracks/19uBAVwtpWexH1imII72Su,https://api.spotify.com/v1/audio-analysis/19uBAVwtpWexH1imII72Su,217853,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,내가 너의 곁에 잠시 살았다는 걸,spotify:track:5amgK2rjUTSyXS1q1IUNR8,36,0.525,0.373,9,-6.802,0,0.0267,0.595,0.0,0.254,0.0768,131.922,audio_features,5amgK2rjUTSyXS1q1IUNR8,https://api.spotify.com/v1/tracks/5amgK2rjUTSyXS1q1IUNR8,https://api.spotify.com/v1/audio-analysis/5amgK2rjUTSyXS1q1IUNR8,312230,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,That I Was Once By Your Side,spotify:track:7ilzYTvvn0ZNrP51JGkqMa,30,0.359,0.318,5,-6.514,1,0.0322,0.645,0.0,0.178,0.188,131.534,audio_features,7ilzYTvvn0ZNrP51JGkqMa,https://api.spotify.com/v1/tracks/7ilzYTvvn0ZNrP51JGkqMa,https://api.spotify.com/v1/audio-analysis/7ilzYTvvn0ZNrP51JGkqMa,364979,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,가질 수 없는 너 (화생방실 클레오파트라) Bonus Track Version,spotify:track:3dWa7UqLOWwew2zuPmdXoe,28,0.405,0.562,9,-4.897,1,0.0348,0.742,0.0,0.198,0.203,152.906,audio_features,3dWa7UqLOWwew2zuPmdXoe,https://api.spotify.com/v1/tracks/3dWa7UqLOWwew2zuPmdXoe,https://api.spotify.com/v1/audio-analysis/3dWa7UqLOWwew2zuPmdXoe,236882,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,나와 같다면,spotify:track:76vLOcSPwCr4BHQSO7Ihis,27,0.437,0.467,5,-5.762,0,0.0424,0.781,0.0,0.668,0.283,75.611,audio_features,76vLOcSPwCr4BHQSO7Ihis,https://api.spotify.com/v1/tracks/76vLOcSPwCr4BHQSO7Ihis,https://api.spotify.com/v1/audio-analysis/76vLOcSPwCr4BHQSO7Ihis,218546,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,사랑했지만,spotify:track:1zaAENcKgGaT9RZnW4AY59,25,0.205,0.334,0,-6.335,1,0.0343,0.665,0.0,0.693,0.185,73.201,audio_features,1zaAENcKgGaT9RZnW4AY59,https://api.spotify.com/v1/tracks/1zaAENcKgGaT9RZnW4AY59,https://api.spotify.com/v1/audio-analysis/1zaAENcKgGaT9RZnW4AY59,301674,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,만약에 말야 (화생방실 클레오파트라) Bonus Track Version,spotify:track:4MgdQrbdIZGEiV6xeXpdHZ,24,0.441,0.315,2,-7.426,1,0.0398,0.85,1.39e-05,0.661,0.292,127.746,audio_features,4MgdQrbdIZGEiV6xeXpdHZ,https://api.spotify.com/v1/tracks/4MgdQrbdIZGEiV6xeXpdHZ,https://api.spotify.com/v1/audio-analysis/4MgdQrbdIZGEiV6xeXpdHZ,218857,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,My apology letter,spotify:track:6b6FVzAzJqHisQiCADpEhM,23,0.487,0.597,3,-4.621,1,0.0362,0.705,0.0,0.329,0.166,141.669,audio_features,6b6FVzAzJqHisQiCADpEhM,https://api.spotify.com/v1/tracks/6b6FVzAzJqHisQiCADpEhM,https://api.spotify.com/v1/audio-analysis/6b6FVzAzJqHisQiCADpEhM,243160,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,사랑과 우정 사이,spotify:track:3SDjVKj2nZLNff3cWp8PqA,22,0.446,0.475,3,-5.554,1,0.0326,0.692,1.22e-05,0.729,0.206,137.838,audio_features,3SDjVKj2nZLNff3cWp8PqA,https://api.spotify.com/v1/tracks/3SDjVKj2nZLNff3cWp8PqA,https://api.spotify.com/v1/audio-analysis/3SDjVKj2nZLNff3cWp8PqA,299743,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,"Play the field (With ONEW, Yoo Inna)",spotify:track:0veTa3D38HyGkz2gFZXAuz,22,0.557,0.496,10,-6.594,1,0.039,0.864,8.2e-06,0.133,0.509,76.983,audio_features,0veTa3D38HyGkz2gFZXAuz,https://api.spotify.com/v1/tracks/0veTa3D38HyGkz2gFZXAuz,https://api.spotify.com/v1/audio-analysis/0veTa3D38HyGkz2gFZXAuz,190147,4
Kim Yeon Woo,spotify:artist:4vsTrZ8Y7nKqQM0BJQ6Dvd,내사랑 내곁에,spotify:track:7oG6pyDbYEY3U9dmdnJw3g,21,0.359,0.567,2,-5.75,1,0.0429,0.64,1.19e-06,0.932,0.31,132.602,audio_features,7oG6pyDbYEY3U9dmdnJw3g,https://api.spotify.com/v1/tracks/7oG6pyDbYEY3U9dmdnJw3g,https://api.spotify.com/v1/audio-analysis/7oG6pyDbYEY3U9dmdnJw3g,278686,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Just thinking about you,spotify:track:13z0tjS1JNelA2fEdxRcET,41,0.498,0.653,5,-5.685,1,0.0623,0.75,0.0,0.23,0.598,179.912,audio_features,13z0tjS1JNelA2fEdxRcET,https://api.spotify.com/v1/tracks/13z0tjS1JNelA2fEdxRcET,https://api.spotify.com/v1/audio-analysis/13z0tjS1JNelA2fEdxRcET,217388,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Spring With You (feat. 20 Years of Age),spotify:track:7tOSsgGrmKdwHI2qGDIjRi,40,0.693,0.383,5,-7.344,1,0.0329,0.77,0.0,0.0956,0.407,90.992,audio_features,7tOSsgGrmKdwHI2qGDIjRi,https://api.spotify.com/v1/tracks/7tOSsgGrmKdwHI2qGDIjRi,https://api.spotify.com/v1/audio-analysis/7tOSsgGrmKdwHI2qGDIjRi,226252,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,The Time We Shared,spotify:track:68HXObYuTJMilB2hdB6YcW,40,0.571,0.569,4,-6.928,1,0.0423,0.783,0.0,0.11,0.229,147.947,audio_features,68HXObYuTJMilB2hdB6YcW,https://api.spotify.com/v1/tracks/68HXObYuTJMilB2hdB6YcW,https://api.spotify.com/v1/audio-analysis/68HXObYuTJMilB2hdB6YcW,210811,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Awkward,spotify:track:7pSZ5BoMd3sJT69cJwmNF1,34,0.737,0.553,11,-3.992,1,0.0264,0.574,0.0,0.144,0.832,96.971,audio_features,7pSZ5BoMd3sJT69cJwmNF1,https://api.spotify.com/v1/tracks/7pSZ5BoMd3sJT69cJwmNF1,https://api.spotify.com/v1/audio-analysis/7pSZ5BoMd3sJT69cJwmNF1,191227,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,널 지우려 해,spotify:track:2rrYnRZaanjsF4iPbGk3dS,33,0.785,0.514,2,-7.648,1,0.0318,0.742,7.65e-06,0.105,0.489,112.015,audio_features,2rrYnRZaanjsF4iPbGk3dS,https://api.spotify.com/v1/tracks/2rrYnRZaanjsF4iPbGk3dS,https://api.spotify.com/v1/audio-analysis/2rrYnRZaanjsF4iPbGk3dS,209070,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Like You,spotify:track:1SRo1E08UVhUy9OrRGbYh2,32,0.72,0.501,7,-5.043,1,0.0296,0.717,0.0,0.138,0.289,98.004,audio_features,1SRo1E08UVhUy9OrRGbYh2,https://api.spotify.com/v1/tracks/1SRo1E08UVhUy9OrRGbYh2,https://api.spotify.com/v1/audio-analysis/1SRo1E08UVhUy9OrRGbYh2,213366,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Romantic Wish,spotify:track:369MWNN5go9hEcxq7b2Llv,29,0.673,0.635,2,-5.452,1,0.0275,0.74,0.0,0.131,0.612,97.04,audio_features,369MWNN5go9hEcxq7b2Llv,https://api.spotify.com/v1/tracks/369MWNN5go9hEcxq7b2Llv,https://api.spotify.com/v1/audio-analysis/369MWNN5go9hEcxq7b2Llv,254845,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Happiness is all around,spotify:track:58S25QNR1aexfQK7jE0Ld4,29,0.45,0.317,6,-5.939,1,0.0267,0.807,0.0,0.0957,0.306,96.029,audio_features,58S25QNR1aexfQK7jE0Ld4,https://api.spotify.com/v1/tracks/58S25QNR1aexfQK7jE0Ld4,https://api.spotify.com/v1/audio-analysis/58S25QNR1aexfQK7jE0Ld4,235147,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,With Me,spotify:track:3H0QOzeytDvZz4013V4eBl,28,0.66,0.427,0,-6.879,1,0.0381,0.873,0.0,0.109,0.25,144.071,audio_features,3H0QOzeytDvZz4013V4eBl,https://api.spotify.com/v1/tracks/3H0QOzeytDvZz4013V4eBl,https://api.spotify.com/v1/audio-analysis/3H0QOzeytDvZz4013V4eBl,201667,4
Vanilla Acoustic,spotify:artist:57xPD2CfuwxN6Ld7rf2iLG,Always You,spotify:track:7Hnki78r1dDfnWyF6vHKNH,26,0.587,0.524,2,-7.257,1,0.0443,0.841,1.34e-06,0.297,0.662,90.014,audio_features,7Hnki78r1dDfnWyF6vHKNH,https://api.spotify.com/v1/tracks/7Hnki78r1dDfnWyF6vHKNH,https://api.spotify.com/v1/audio-analysis/7Hnki78r1dDfnWyF6vHKNH,193096,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Beautiful Night,spotify:track:0AIrMQasS9IuMi517vgrUs,41,0.573,0.845,6,-3.639,0,0.0434,0.0603,0.0,0.102,0.485,100.056,audio_features,0AIrMQasS9IuMi517vgrUs,https://api.spotify.com/v1/tracks/0AIrMQasS9IuMi517vgrUs,https://api.spotify.com/v1/audio-analysis/0AIrMQasS9IuMi517vgrUs,219240,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,It Has to Be You,spotify:track:3wnAlvQnQW68ZJcLzQc8vQ,39,0.528,0.541,1,-5.027,1,0.0272,0.64,0.0,0.165,0.351,133.94,audio_features,3wnAlvQnQW68ZJcLzQc8vQ,https://api.spotify.com/v1/tracks/3wnAlvQnQW68ZJcLzQc8vQ,https://api.spotify.com/v1/audio-analysis/3wnAlvQnQW68ZJcLzQc8vQ,228907,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Whatcha Doin',spotify:track:1kfEJ0w6qRZR9dIOWJGe0J,39,0.553,0.889,2,-3.387,1,0.241,0.622,0.0,0.0851,0.742,99.329,audio_features,1kfEJ0w6qRZR9dIOWJGe0J,https://api.spotify.com/v1/tracks/1kfEJ0w6qRZR9dIOWJGe0J,https://api.spotify.com/v1/audio-analysis/1kfEJ0w6qRZR9dIOWJGe0J,209808,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,봄날의 소나기 Paper Umbrella,spotify:track:6ABrnWry02LeyonZTnB31t,38,0.471,0.532,10,-6.073,1,0.03,0.549,0.0,0.152,0.294,133.811,audio_features,6ABrnWry02LeyonZTnB31t,https://api.spotify.com/v1/tracks/6ABrnWry02LeyonZTnB31t,https://api.spotify.com/v1/audio-analysis/6ABrnWry02LeyonZTnB31t,249793,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,문 열어봐 Here I am,spotify:track:66kSc4vydUGZHKgjYKRiRy,38,0.496,0.546,1,-6.384,1,0.0396,0.582,0.0,0.0916,0.344,137.864,audio_features,66kSc4vydUGZHKgjYKRiRy,https://api.spotify.com/v1/tracks/66kSc4vydUGZHKgjYKRiRy,https://api.spotify.com/v1/audio-analysis/66kSc4vydUGZHKgjYKRiRy,268813,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Pink Magic,spotify:track:21uYcyeyfPIB0VNsbCKMgO,38,0.766,0.68,6,-4.059,1,0.0344,0.277,1.2e-06,0.128,0.736,118.024,audio_features,21uYcyeyfPIB0VNsbCKMgO,https://api.spotify.com/v1/tracks/21uYcyeyfPIB0VNsbCKMgO,https://api.spotify.com/v1/audio-analysis/21uYcyeyfPIB0VNsbCKMgO,194465,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Lost Heart,spotify:track:6HEg9gjTgBDXpX92ViB2eV,37,0.455,0.808,9,-4.513,1,0.029,0.265,0.29,0.103,0.175,159.998,audio_features,6HEg9gjTgBDXpX92ViB2eV,https://api.spotify.com/v1/tracks/6HEg9gjTgBDXpX92ViB2eV,https://api.spotify.com/v1/audio-analysis/6HEg9gjTgBDXpX92ViB2eV,261947,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Gray paper,spotify:track:2i6bPuvZ9wnRSXohiYtHJ1,37,0.495,0.491,7,-7.214,1,0.0302,0.461,1.13e-05,0.139,0.24,138.027,audio_features,2i6bPuvZ9wnRSXohiYtHJ1,https://api.spotify.com/v1/tracks/2i6bPuvZ9wnRSXohiYtHJ1,https://api.spotify.com/v1/audio-analysis/2i6bPuvZ9wnRSXohiYtHJ1,279066,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Phantom Pain,spotify:track:2DFxgbXJzTe8P7DJ5wjDeD,35,0.659,0.478,9,-6.231,0,0.0515,0.507,1.01e-06,0.104,0.48,69.97,audio_features,2DFxgbXJzTe8P7DJ5wjDeD,https://api.spotify.com/v1/tracks/2DFxgbXJzTe8P7DJ5wjDeD,https://api.spotify.com/v1/audio-analysis/2DFxgbXJzTe8P7DJ5wjDeD,218240,4
YESUNG,spotify:artist:4hyF8Vtc73RYJr3RgTE2Zf,Parallel Lines,spotify:track:2ErnlYULEswfIy7ubeYtwT,35,0.196,0.689,6,-4.296,1,0.0549,0.453,0.0,0.0969,0.109,180.431,audio_features,2ErnlYULEswfIy7ubeYtwT,https://api.spotify.com/v1/tracks/2ErnlYULEswfIy7ubeYtwT,https://api.spotify.com/v1/audio-analysis/2ErnlYULEswfIy7ubeYtwT,243639,4
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,너는어때 - Bossa Nova ver.,spotify:track:3Py8DQJ9U3hqmaSpVjIzHh,37,0.732,0.649,8,-6.213,0,0.0318,0.645,0.0,0.369,0.726,129.995,audio_features,3Py8DQJ9U3hqmaSpVjIzHh,https://api.spotify.com/v1/tracks/3Py8DQJ9U3hqmaSpVjIzHh,https://api.spotify.com/v1/audio-analysis/3Py8DQJ9U3hqmaSpVjIzHh,260813,4
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,Unboxing,spotify:track:2jOjfA2hMZoCQy20VAF0HV,20,0.546,0.537,5,-6.879,0,0.123,0.758,0.0,0.203,0.534,150.044,audio_features,2jOjfA2hMZoCQy20VAF0HV,https://api.spotify.com/v1/tracks/2jOjfA2hMZoCQy20VAF0HV,https://api.spotify.com/v1/audio-analysis/2jOjfA2hMZoCQy20VAF0HV,149133,3
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,Seen As a Woman - Acoustic Version,spotify:track:3V8h96KLEdINya6eWTstqA,4,0.659,0.373,0,-6.983,1,0.0553,0.744,0.0,0.141,0.448,113.747,audio_features,3V8h96KLEdINya6eWTstqA,https://api.spotify.com/v1/tracks/3V8h96KLEdINya6eWTstqA,https://api.spotify.com/v1/audio-analysis/3V8h96KLEdINya6eWTstqA,232700,3
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,여자로보여,spotify:track:70ZxQqIIqHiVfpSbIRJFkj,4,0.654,0.49,0,-6.013,1,0.0471,0.636,0.0,0.075,0.526,113.854,audio_features,70ZxQqIIqHiVfpSbIRJFkj,https://api.spotify.com/v1/tracks/70ZxQqIIqHiVfpSbIRJFkj,https://api.spotify.com/v1/audio-analysis/70ZxQqIIqHiVfpSbIRJFkj,231511,3
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,Hand Cream,spotify:track:4x4DkXz5fbsdpT4qu4UBOi,2,0.714,0.625,9,-4.585,0,0.0374,0.126,0.0,0.219,0.76,92.967,audio_features,4x4DkXz5fbsdpT4qu4UBOi,https://api.spotify.com/v1/tracks/4x4DkXz5fbsdpT4qu4UBOi,https://api.spotify.com/v1/audio-analysis/4x4DkXz5fbsdpT4qu4UBOi,231420,4
Coldin,spotify:artist:5yB6Lu343nFLxCVugcgxoG,Not Easy,spotify:track:69kwTFqi8P2jlnxZwQQjLt,1,0.613,0.632,6,-5.907,1,0.0425,0.517,0.0,0.202,0.549,84.976,audio_features,69kwTFqi8P2jlnxZwQQjLt,https://api.spotify.com/v1/tracks/69kwTFqi8P2jlnxZwQQjLt,https://api.spotify.com/v1/audio-analysis/69kwTFqi8P2jlnxZwQQjLt,232827,4
